title_x,budget,vote_average,vote_count,runtime,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War,Western,Argentina,Australia,Austria,Bahamas,Belgium,Bolivia,Brazil,Bulgaria,Canada,Chile,China,Czech Republic,Denmark,Dominica,Fiji,Finland,France,Germany,Greece,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Ireland,Israel,Italy,Jamaica,Japan,Kazakhstan,Lithuania,Luxembourg,Malta,Mexico,Monaco,Morocco,Netherlands,New Zealand,Norway,Pakistan,Peru,Philippines,Poland,Portugal,Romania,Russia,Serbia,Serbia and Montenegro,Singapore,Slovenia,South Africa,South Korea,Spain,Sweden,Switzerland,Taiwan,Thailand,Tunisia,United Arab Emirates,United Kingdom,United States of America,star_power,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
Jackass 3D,-0.44079203988234233,0.09191986824233907,-0.3805178995629959,-0.7848211897647095,-0.749689867377441,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,16,0,0,0,0,1,0,0
Jackass Number Two,-0.643682631630052,0.09191986824233907,-0.47329669442519184,-0.737480771021385,-0.749689867377441,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,16,0,0,0,0,1,0,0
Jackass: The Movie,-0.7789430261285251,-0.2567295938074816,-0.43975359166732103,-1.116204120967981,-0.749689867377441,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,16,1,0,0,0,0,0,0
Jackie Brown,-0.6211392325469731,1.1378682543917982,0.39454187905504096,2.055603934834761,2.0840532898782347,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,64,0,0,1,0,0,0,0
Jade,0.2355099326100231,-1.3026779799569406,-0.6545721859251747,-0.737480771021385,-1.2219803935867204,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8,0,0,0,0,1,0,0
Jane Got a Gun,-0.32807504446694813,-1.0702450052570605,-0.48257457391141145,-0.5954595147914115,0.31296381659343736,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,34,0,0,0,0,1,0,0
Jarhead,0.7314647124377578,0.32435284294221817,-0.140006715958688,0.6827317912783502,0.549109079698077,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,38,0,0,0,0,1,0,0
Jason Bourne,1.8135478684255426,-0.48916256850736073,0.9847577509860873,0.5880509537917011,1.316581184788156,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,51,0,0,1,0,0,0,0
Jason Goes to Hell: The Final Friday,-0.8240298242946827,-2.4648428534563402,-0.5482334133523501,-1.116204120967981,-1.3400530251390401,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,6,0,0,0,0,1,0,0
Jason X,-0.643682631630052,-2.1161933914065205,-0.4782924756870024,-0.9268424459946829,-1.3400530251390401,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,6,0,1,0,0,0,0,0
Jawbreaker,-0.8240298242946827,-0.48916256850736073,-0.6217427662047054,-1.116204120967981,-1.0448714462582407,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,11,0,0,0,0,0,1,0
Jaws,-0.7338562279623674,1.3703012290916783,1.1282080415037903,0.6353913725350256,-0.9267988147059208,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,13,0,0,1,0,0,0,0
Jaws 2,-0.44079203988234233,-0.48916256850736073,-0.39621892638582906,0.25666802258842963,-0.9858351304820807,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,12,0,0,0,0,1,0,0
Jaws: The Revenge,-0.3731618426331058,-3.27835826490592,-0.5261092391929034,-1.021523283481332,-1.3990893409152,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,5,0,0,0,0,1,0,0
Jay and Silent Bob Strike Back,-0.39570524171618465,0.09191986824233907,-0.34340638161811754,-0.3114170023314644,-0.39547197272048157,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,22,0,0,1,0,0,0,0
Jeepers Creepers,-0.6662260307131308,-0.2567295938074816,-0.1721224526417558,-0.9741828647380074,0.19489118504111755,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,32,0,0,0,0,0,0,1
Jeepers Creepers 2,-0.5084222371315789,-0.954028517907121,-0.47258301138779035,-0.3114170023314644,-1.2810167093628804,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7,0,0,0,0,1,0,0
